"datasetName","basisOfRecord","sample_processed","recordedBy","occurrenceRemarks","date_setup","date_collect","eventID","fieldNumber","SC","samplingProtocol","eventRemarks","site","trap","geodeticDatum","latitude","longitude","gps_uncertainty","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","identifiedBy","dung_type","Bubas bison","Digitonthophagus gazella","Euoniticellus africanus","Euoniticellus fulvus","Euoniticellus intermedius","Euoniticellus pallipes","Geotrupes spiniger","Hamonthophagus depressus","Liatongus militaris","Onitis alexis","Onthophagus binodis","Onitis caffer","Onitis viridulus","Onitis pecuarius","Onthophagus taurus","Onitis aygulus","Sisyphus rubrus","Sisyphus spinipes"
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-06-01 12:33:00,2020-06-02 10:44:00,"TC-04363_SC-05541_209023_209438","TC-04363","SC-05541","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 4","EPSG:4326",-37.1760937,147.7021605,4,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-07-07 09:30:00,2020-07-08 10:10:00,"TC-04411_SC-05591_222412_223039","TC-04411","SC-05591","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 1","EPSG:4326",-37.1907651,147.7228492,53.55400085,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-07-07 09:39:00,2020-07-08 10:20:00,"TC-04412_SC-05587_222477_223067","TC-04412","SC-05587","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 2","EPSG:4326",-37.1900225,147.7177719,8,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-08-17 00:00:00,2020-08-18 09:56:00,"TC-04428_SC-05645_NA_237206","TC-04428","SC-05645","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 3","EPSG:4326",-37.1817199,147.7091514,19,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-08-17 00:00:00,2020-08-18 10:04:00,"TC-04429_SC-05649_NA_237208","TC-04429","SC-05649","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 4","EPSG:4326",-37.1761434,147.7022212,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-09-21 11:31:00,2020-09-22 10:31:00,"TC-04459_SC-05631_250521_250942","TC-04459","SC-05631","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 1","EPSG:4326",-37.1907276,147.7228745,13.7130003,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers",,"N","SFS",,2020-11-16 09:06:00,2020-11-17 09:44:00,"TC-04919_NO SAMPLE_274582_275401","TC-04919","NO SAMPLE","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 1","EPSG:4326",-37.1907407,147.7228792,5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-11-16 09:15:00,2020-11-17 00:00:00,"TC-04920_SC-05695_274668_NA","TC-04920","SC-05695","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 2","EPSG:4326",-37.1899104,147.7177214,6.165999889,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,19,0,0,0,0,0,0,1,0,0,0,32,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-11-16 09:26:00,2020-11-17 00:00:00,"TC-04933_SC-05699_274669_NA","TC-04933","SC-05699","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 3","EPSG:4326",-37.1817054,147.7091505,4.714000225,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,7,0,0,0,0,0,0,0,0,0,0,89,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-11-16 09:37:00,2020-11-17 00:00:00,"TC-04934_SC-05703_274670_NA","TC-04934","SC-05703","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 4","EPSG:4326",-37.1762432,147.7022237,30.5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,39,0,0,0,0,0,0,5,0,0,0,67,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-12-07 11:11:00,2020-12-08 08:13:00,"TC-04953_SC-05747_282246_287769","TC-04953","SC-05747","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 3","EPSG:4326",-37.1816702,147.7092035,11,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2020-12-07 11:03:00,2020-12-08 08:05:00,"TC-04954_SC-05743_282247_282510","TC-04954","SC-05743","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 2","EPSG:4326",-37.1899562,147.7177713,5.665999889,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-27 10:16:00,2021-01-28 09:34:00,"TC-05009_SC-06331_298633_298849","TC-05009","SC-06331","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 4","EPSG:4326",-37.1761537,147.7021729,4.375,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,257,0,0,0,0,0,0,185,0,0,0,468,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-27 10:09:00,2021-01-28 09:21:00,"TC-05010_SC-06290_298632_298851","TC-05010","SC-06290","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 3","EPSG:4326",-37.1817091,147.7091038,11,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,257,0,0,0,0,0,0,235,0,0,0,419,1,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-27 10:01:00,2021-01-28 09:11:00,"TC-05011_SC-06335_298631_298848","TC-05011","SC-06335","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 2","EPSG:4326",-37.1899771,147.7177926,11.5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,131,0,0,0,0,0,0,198,0,0,0,91,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","SFS",,2021-01-27 09:54:00,2021-01-28 09:03:00,"TC-05012_SC-06294_298149_298751","TC-05012","SC-06294","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tongio.A","Tongio.A Trap 1","EPSG:4326",-37.1907184,147.7228479,16.5,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,17,0,0,0,0,0,0,69,0,0,0,264,0,0,0
