"region","site_code","site","trap","date_setup","date_collect","verbatimLongitude","verbatimLatitude","coordinate_level","coordinate_source","verbatimCoordinateSystem","gazella","sagittarius","militaris","alexis","viridulus","intermedius","spinipes","rubrus","elphenor","nigriventris","binodis","caffer","pecuarius","africanus","vanderkelleni"
"NQ","NQ18","Mount Surprise","1",2001-06-10,2001-06-11,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-06-10,2001-06-11,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",3,0,0,3,0,1,1,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2001-07-01,2001-07-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-07-01,2001-07-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2001-08-01,2001-08-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-08-01,2001-08-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2001-09-01,2001-09-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",0,0,5,3,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-09-01,2001-09-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2001-10-01,2001-10-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-10-01,2001-10-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2001-11-01,2001-11-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-11-01,2001-11-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",26,0,2,0,0,5,0,1,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2001-12-01,2001-12-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",29,0,8,0,0,45,0,7,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2001-12-01,2001-12-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",470,0,25,1,0,7,1,20,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2002-01-01,2002-01-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",63,0,25,23,0,0,1,1,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2002-01-01,2002-01-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",444,0,4,0,6,0,7,2,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2002-02-01,2002-02-02,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",29,0,18,3,0,13,1,1,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2002-02-01,2002-02-02,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",197,0,0,0,6,6,7,2,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","1",2002-03-10,2002-03-11,"144 24.390 E","17 55.800 S","trap","GPS","degrees decimal minutes",35,0,39,5,0,89,24,91,0,0,0,0,0,0,0
"NQ","NQ18","Mount Surprise","2",2002-03-10,2002-03-11,"144 24.380 E","18 2.300 S","trap","GPS","degrees decimal minutes",31,0,0,0,1,1,6,4,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-02-09,2001-02-10,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",54,0,2,0,0,57,1,78,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-02-09,2001-02-10,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",23,0,1,0,0,127,4,126,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-03-14,2001-03-15,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",337,0,3,0,0,22,0,3,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-03-14,2001-03-15,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",52,0,9,2,0,160,0,33,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-04-06,2001-04-07,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",327,0,0,1,4,169,1,179,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-04-06,2001-04-07,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",227,0,10,0,0,973,47,932,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-05-06,2001-05-07,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",3,0,2,1,0,79,1,17,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-05-06,2001-05-07,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",15,0,0,4,0,24,0,5,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-06-04,2001-06-05,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-06-04,2001-06-05,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-07-05,2001-07-06,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",0,0,1,0,0,17,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-07-05,2001-07-06,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",0,0,2,0,0,14,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-08-04,2001-08-05,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-08-04,2001-08-05,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-08-29,2001-08-30,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-08-29,2001-08-30,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-09-29,2001-09-30,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",3,0,0,0,0,21,0,2,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-09-29,2001-09-30,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",0,0,0,0,0,25,0,3,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-10-30,2001-10-31,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",28,0,4,2,0,56,0,15,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-10-30,2001-10-31,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",45,0,1,0,0,40,1,7,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-12-01,2001-12-02,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",32,0,3,2,0,16,0,33,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-12-01,2001-12-02,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",57,0,0,0,0,33,2,69,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2001-12-31,2002-01-01,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",254,0,13,0,1,956,6,194,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2001-12-31,2002-01-01,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",737,0,0,5,0,3424,159,2109,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2002-02-07,2002-02-08,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",468,0,9,6,0,233,3,118,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2002-02-07,2002-02-08,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",139,0,22,8,0,1117,130,1879,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2002-03-04,2002-03-05,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",17,0,11,0,0,60,0,23,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2002-03-04,2002-03-05,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",26,0,10,0,0,67,10,245,0,0,0,0,0,0,0
"SQ","SQ1","Injune","1",2002-04-01,2002-04-02,"148 56 40.0 E","25 44 40.0 S","trap","GPS","degrees minutes seconds",62,0,3,3,0,294,0,43,0,0,0,0,0,0,0
"SQ","SQ1","Injune","2",2002-04-01,2002-04-02,"148 55 20.0 E","25 43 56.0 S","trap","GPS","degrees minutes seconds",256,0,5,1,0,362,33,356,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-02-12,2001-02-13,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",87,0,5,0,0,23,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-02-12,2001-02-13,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",145,0,5,0,0,178,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-03-01,2001-03-02,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",41,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-03-01,2001-03-02,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-04-18,2001-04-19,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",0,0,12,0,0,16,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-04-18,2001-04-19,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",48,0,4,0,0,5,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-05-17,2001-05-18,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",64,0,8,9,0,49,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-05-17,2001-05-18,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",53,0,5,1,0,31,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-06-12,2001-06-13,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",49,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-06-12,2001-06-13,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",21,0,7,7,0,10,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-07-10,2001-07-11,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",2,0,2,7,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-07-10,2001-07-11,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",16,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-08-29,2001-08-30,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-08-29,2001-08-30,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-09-19,2001-09-20,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-09-19,2001-09-20,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-10-11,2001-10-12,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-10-11,2001-10-12,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-11-01,2001-11-02,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",32,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-11-01,2001-11-02,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",14,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2001-12-22,2001-12-23,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",50,0,7,0,0,41,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2001-12-22,2001-12-23,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",49,0,3,0,0,92,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2002-03-20,2002-03-21,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",14,0,1,0,0,81,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2002-03-20,2002-03-21,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",11,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","1",2002-04-24,2002-04-25,"142 48.00 E","14 53.00 S","trap","eGaz","degrees decimal minutes",261,0,21,0,0,152,0,0,0,0,0,0,0,0,0
"NQ","NQ1","Musgrave","2",2002-04-24,2002-04-25,"142 48.00 E","14 53.00 S","site","eGaz","degrees decimal minutes",36,0,0,1,0,46,0,0,0,0,0,0,0,0,0
"CQ","CQ6","Ogmore","1",2001-03-07,2001-03-08,"149 44.79 E","22 39.60 S","trap","GPS","degrees decimal minutes",57,0,0,4,0,183,0,0,0,0,0,0,0,0,0
"CQ","CQ6","Ogmore","2",2001-03-07,2001-03-08,"149 43.66 E","22 40.78 S","trap","GPS","degrees decimal minutes",92,3,3,0,0,147,0,0,0,0,0,0,0,0,0
"CQ","CQ6","Ogmore","1",2001-06-18,2001-06-19,"149 44.79 E","22 39.60 S","trap","GPS","degrees decimal minutes",1,0,1,0,0,13,0,0,0,0,0,0,0,0,0
"CQ","CQ6","Ogmore","2",2001-06-18,2001-06-19,"149 43.66 E","22 40.78 S","trap","GPS","degrees decimal minutes",1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2001-06-27,2001-06-28,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2001-06-27,2001-06-28,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2001-07-26,2001-07-27,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",1,1,2,0,0,7,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2001-07-26,2001-07-27,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",3,2,7,0,0,10,6,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2001-08-31,2001-09-01,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",0,0,0,44,0,19,1,3,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2001-08-31,2001-09-01,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",0,3,2,1,0,53,4,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2001-10-10,2001-10-11,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",0,0,4,43,0,6,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2001-10-10,2001-10-11,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",0,1,6,14,0,12,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2001-11-15,2001-11-16,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",8,1,3,0,0,34,0,0,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2001-11-15,2001-11-16,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",7,1,7,0,0,64,1,22,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2001-12-12,2001-12-13,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",10,0,1,0,0,11,0,2,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2001-12-12,2001-12-13,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",6,0,3,0,0,4,0,1,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2002-01-08,2002-01-09,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",557,0,10,0,0,726,0,12,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2002-01-08,2002-01-09,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",150,0,67,0,1,144,13,28,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2002-02-20,2002-02-21,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",234,0,709,3,0,990,0,101,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2002-02-20,2002-02-21,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",32,2,37,0,0,410,2,25,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2002-04-03,2002-04-04,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",378,29,29,4,0,1202,12,84,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2002-04-03,2002-04-04,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",3511,7,47,3,1,1660,2,35,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","1",2002-04-30,2002-05-01,"147 11.340 E","20 7.910 S","trap","GPS","degrees decimal minutes",15,1,3,5,0,191,0,11,0,0,0,0,0,0,0
"NQ","NQ34","Ayr","2",2002-04-30,2002-05-01,"147 15.410 E","20 6.910 S","trap","GPS","degrees decimal minutes",39,0,3,4,0,197,0,10,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","1",2001-02-22,2001-02-23,"146 20.760 E","21 3.550 S","trap","GPS","degrees decimal minutes",53,0,4,0,0,228,0,7,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","2",2001-02-22,2001-02-23,"146 21.810 E","21 4.380 S","trap","GPS","degrees decimal minutes",78,0,2,0,0,194,0,13,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","1",2001-03-20,2001-03-21,"146 20.760 E","21 3.550 S","trap","GPS","degrees decimal minutes",4,0,5,0,0,12,0,11,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","2",2001-03-20,2001-03-21,"146 21.810 E","21 4.380 S","trap","GPS","degrees decimal minutes",2,0,14,0,0,6,0,4,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","2",2002-02-08,2002-02-09,"146 21.810 E","21 4.380 S","trap","GPS","degrees decimal minutes",2,0,54,0,0,60,4,203,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","1",2002-03-11,2002-03-12,"146 20.760 E","21 3.550 S","trap","GPS","degrees decimal minutes",2249,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"NQ","NQ4","Charters Towers 1","2",2002-03-11,2002-03-12,"146 21.810 E","21 4.380 S","trap","GPS","degrees decimal minutes",170,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-02-06,2001-02-07,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",57,10,53,0,0,52,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-02-06,2001-02-07,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",268,46,1,6,0,2,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-03-10,2001-03-11,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",187,65,17,1,0,68,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-03-10,2001-03-11,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",271,21,1,0,0,57,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-04-10,2001-04-11,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",18,3,3,0,0,20,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-04-10,2001-04-11,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",84,4,2,0,0,36,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-05-10,2001-05-11,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",69,6,38,8,1,51,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-05-10,2001-05-11,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",35,24,4,4,0,15,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-06-10,2001-06-11,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",1,1,0,0,0,11,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-06-10,2001-06-11,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",9,11,3,0,0,21,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-07-06,2001-07-07,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-07-06,2001-07-07,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-08-22,2001-08-23,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",0,12,0,0,0,8,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-08-22,2001-08-23,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",0,7,0,0,0,13,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-09-18,2001-09-19,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",27,29,0,0,0,2,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-09-18,2001-09-19,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",15,15,3,0,0,5,0,1,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-10-04,2001-10-05,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",5,1,2,4,0,230,1,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-10-04,2001-10-05,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",9,1,1,1,0,50,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-11-19,2001-11-20,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",135,26,19,3,0,112,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-11-19,2001-11-20,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",46,3,7,0,0,5,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","1",2001-12-15,2001-12-16,"151 30 32.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",97,12,22,2,0,85,0,0,0,0,0,0,0,0,0
"SEQ","SEQ1","Miriam Vale","2",2001-12-15,2001-12-16,"151 30 15.0 E","24 18 39.0 S","trap","GPS","degrees minutes seconds",67,1,5,0,0,11,0,1,0,0,0,0,0,0,0
"CQ","CQ43","Tambo","1",2002-02-10,2002-02-11,"146 27 52.0 E","24 35 25.0 S","site","GPS","degrees minutes seconds",206,0,0,0,0,95,0,18,0,0,0,0,0,0,0
"CQ","CQ43","Tambo","2",2002-02-10,2002-02-11,"146 27 52.0 E","24 35 25.0 S","trap","GPS","degrees minutes seconds",630,0,0,0,3,135,0,115,0,0,0,0,0,0,0
"CQ","CQ43","Tambo","1",2002-03-06,2002-03-07,"146 27 52.0 E","24 35 25.0 S","site","GPS","degrees minutes seconds",236,0,0,0,0,32,0,47,0,0,0,0,0,0,0
"CQ","CQ43","Tambo","2",2002-03-06,2002-03-07,"146 27 52.0 E","24 35 25.0 S","trap","GPS","degrees minutes seconds",1,0,0,0,0,34,0,9,0,0,0,0,0,0,0
"CQ","CQ26a","Koumala","1",2001-04-24,2001-04-25,"149 18.32 E","21 35.10 S","trap","GPS","degrees decimal minutes",4,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"CQ","CQ26a","Koumala","1",2001-05-14,2001-05-15,"149 18.32 E","21 35.10 S","trap","GPS","degrees decimal minutes",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"CQ","CQ26a","Koumala","1",2001-06-14,2001-06-15,"149 18.32 E","21 35.10 S","trap","GPS","degrees decimal minutes",0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
"CQ","CQ33","Blackall 1","1",2001-04-16,2001-04-17,"145 43.06 E","24 05.23 S","trap","GPS","degrees decimal minutes",9,0,0,0,0,140,0,5,0,0,0,0,0,0,0
"CQ","CQ33","Blackall 1","2",2001-04-16,2001-04-17,"145 43.06 E","24 05.23 S","site","GPS","degrees decimal minutes",68,0,1,0,0,166,3,113,0,0,0,0,0,0,0
"CQ","CQ33","Blackall 1","1",2001-08-05,2001-08-06,"145 43.06 E","24 05.23 S","trap","GPS","degrees decimal minutes",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"CQ","CQ33","Blackall 1","2",2001-08-05,2001-08-06,"145 43.06 E","24 05.23 S","site","GPS","degrees decimal minutes",0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"CQ","CQ33","Blackall 1","1",2001-09-30,2001-10-01,"145 43.06 E","24 05.23 S","trap","GPS","degrees decimal minutes",0,0,0,11,0,5,0,2,0,0,0,0,0,0,0
