"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","identifiedBy","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni"
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-06-23_b","Roma_2001-06-23","2001-06-23/2001-06-24",174,175,2001,6,23,"2001-06-23 2001-06-24","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-07-20_a","Roma_2001-07-20","2001-07-20/2001-07-21",201,202,2001,7,20,"2001-07-20 2001-07-21","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-07-20_b","Roma_2001-07-20","2001-07-20/2001-07-21",201,202,2001,7,20,"2001-07-20 2001-07-21","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-08-17_a","Roma_2001-08-17","2001-08-17/2001-08-18",229,230,2001,8,17,"2001-08-17 2001-08-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-08-17_b","Roma_2001-08-17","2001-08-17/2001-08-18",229,230,2001,8,17,"2001-08-17 2001-08-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-09-05_a","Roma_2001-09-05","2001-09-05/2001-09-06",248,249,2001,9,5,"2001-09-05 2001-09-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-09-05_b","Roma_2001-09-05","2001-09-05/2001-09-06",248,249,2001,9,5,"2001-09-05 2001-09-06","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-10-12_a","Roma_2001-10-12","2001-10-12/2001-10-13",285,286,2001,10,12,"2001-10-12 2001-10-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",3,0,0,0,0,14,0,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-10-12_b","Roma_2001-10-12","2001-10-12/2001-10-13",285,286,2001,10,12,"2001-10-12 2001-10-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",4,0,0,1,0,7,0,7,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-11-14_a","Roma_2001-11-14","2001-11-14/2001-11-15",318,319,2001,11,14,"2001-11-14 2001-11-15","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",24,0,0,0,1,148,6,17,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-11-14_b","Roma_2001-11-14","2001-11-14/2001-11-15",318,319,2001,11,14,"2001-11-14 2001-11-15","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",38,0,0,0,0,289,6,78,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-12-07_a","Roma_2001-12-07","2001-12-07/2001-12-08",341,342,2001,12,7,"2001-12-07 2001-12-08","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",23,0,0,3,4,38,2,7,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2001-12-07_b","Roma_2001-12-07","2001-12-07/2001-12-08",341,342,2001,12,7,"2001-12-07 2001-12-08","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",38,0,0,1,1,134,2,40,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-01-04_a","Roma_2002-01-04","2002-01-04/2002-01-05",4,5,2002,1,4,"2002-01-04 2002-01-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",34,0,0,0,0,49,1,3,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-01-04_b","Roma_2002-01-04","2002-01-04/2002-01-05",4,5,2002,1,4,"2002-01-04 2002-01-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",54,0,0,1,0,38,0,2,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-02-03_a","Roma_2002-02-03","2002-02-03/2002-02-04",34,35,2002,2,3,"2002-02-03 2002-02-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",54,0,0,0,2,429,17,257,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-02-03_b","Roma_2002-02-03","2002-02-03/2002-02-04",34,35,2002,2,3,"2002-02-03 2002-02-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",394,0,0,0,1,832,8,295,0,0,0,0,0,1,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-03-08_a","Roma_2002-03-08","2002-03-08/2002-03-09",67,68,2002,3,8,"2002-03-08 2002-03-09","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",68,0,0,0,3,34,8,243,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-03-08_b","Roma_2002-03-08","2002-03-08/2002-03-09",67,68,2002,3,8,"2002-03-08 2002-03-09","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",1272,0,0,0,1,169,8,155,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-03-29_a","Roma_2002-03-29","2002-03-29/2002-03-30",88,89,2002,3,29,"2002-03-29 2002-03-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",194,0,0,0,0,306,30,46,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-03-29_b","Roma_2002-03-29","2002-03-29/2002-03-30",88,89,2002,3,29,"2002-03-29 2002-03-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",67,0,0,0,0,85,2,44,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-05-03_a","Roma_2002-05-03","2002-05-03/2002-05-04",123,124,2002,5,3,"2002-05-03 2002-05-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 1","Australia","AUS","Queensland","Maranoa","12 km SW Mount Abundance",-26.7136116,148.5994415,"EPSG:4326",141,0.000277777777777778,"26 42 49.0 S","148 35 58.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",10,0,0,1,0,45,8,68,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Roma_2002-05-03_b","Roma_2002-05-03","2002-05-03/2002-05-04",123,124,2002,5,3,"2002-05-03 2002-05-04","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Roma","Roma 2","Australia","AUS","Queensland","Maranoa","10 km WSW Mount Abundance",-26.7358341,148.5899963,"EPSG:4326",141,0.000277777777777778,"26 44 09.0 S","148 35 24.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",142,0,0,0,0,43,2,57,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-04-25_a","Daintree_2001-04-25","2001-04-25/2001-04-26",115,116,2001,4,25,"2001-04-25 2001-04-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-04-25_b","Daintree_2001-04-25","2001-04-25/2001-04-26",115,116,2001,4,25,"2001-04-25 2001-04-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-05-25_a","Daintree_2001-05-25","2001-05-25/2001-05-26",145,146,2001,5,25,"2001-05-25 2001-05-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-05-25_b","Daintree_2001-05-25","2001-05-25/2001-05-26",145,146,2001,5,25,"2001-05-25 2001-05-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-06-26_a","Daintree_2001-06-26","2001-06-26/2001-06-27",177,178,2001,6,26,"2001-06-26 2001-06-27","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-06-26_b","Daintree_2001-06-26","2001-06-26/2001-06-27",177,178,2001,6,26,"2001-06-26 2001-06-27","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-07-26_a","Daintree_2001-07-26","2001-07-26/2001-07-27",207,208,2001,7,26,"2001-07-26 2001-07-27","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-07-26_b","Daintree_2001-07-26","2001-07-26/2001-07-27",207,208,2001,7,26,"2001-07-26 2001-07-27","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-08-25_a","Daintree_2001-08-25","2001-08-25/2001-08-26",237,238,2001,8,25,"2001-08-25 2001-08-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-08-25_b","Daintree_2001-08-25","2001-08-25/2001-08-26",237,238,2001,8,25,"2001-08-25 2001-08-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-09-27_a","Daintree_2001-09-27","2001-09-27/2001-09-28",270,271,2001,9,27,"2001-09-27 2001-09-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-09-27_b","Daintree_2001-09-27","2001-09-27/2001-09-28",270,271,2001,9,27,"2001-09-27 2001-09-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-10-28_a","Daintree_2001-10-28","2001-10-28/2001-10-29",301,302,2001,10,28,"2001-10-28 2001-10-29","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",9,10,0,0,0,15,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-10-28_b","Daintree_2001-10-28","2001-10-28/2001-10-29",301,302,2001,10,28,"2001-10-28 2001-10-29","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",2,28,0,0,0,13,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-12-01_a","Daintree_2001-12-01","2001-12-01/2001-12-02",335,336,2001,12,1,"2001-12-01 2001-12-02","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",47,76,1,0,0,50,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-12-01_b","Daintree_2001-12-01","2001-12-01/2001-12-02",335,336,2001,12,1,"2001-12-01 2001-12-02","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",18,50,0,0,0,19,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-12-30_a","Daintree_2001-12-30","2001-12-30/2001-12-31",364,365,2001,12,30,"2001-12-30 2001-12-31","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",7,25,0,0,0,15,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2001-12-30_b","Daintree_2001-12-30","2001-12-30/2001-12-31",364,365,2001,12,30,"2001-12-30 2001-12-31","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",6,24,2,0,0,14,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2002-01-29_a","Daintree_2002-01-29","2002-01-29/2002-01-30",29,30,2002,1,29,"2002-01-29 2002-01-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 1","Australia","AUS","Queensland","Douglas","1 km W Stewart Creek Valley",-16.289444,145.3188934,"EPSG:4326",143,0.000277777777777778,"16 17 22.0 S","145 19 8.0 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,4,0,0,0,8,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Daintree_2002-01-29_b","Daintree_2002-01-29","2002-01-29/2002-01-30",29,30,2002,1,29,"2002-01-29 2002-01-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Daintree","Daintree 2","Australia","AUS","Queensland","Douglas","2 km W Stewart Creek Valley",-16.2895832,145.3204956,"EPSG:4326",104,2.77777777777778e-05,"16 17 22.5 S","145 19 13.8 E","degrees minutes seconds","EPSG:4326","QLDDAF",0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Collinsville_2001-04-06_a","Collinsville_2001-04-06","2001-04-06/2001-04-07",96,97,2001,4,6,"2001-04-06 2001-04-07","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Collinsville","Collinsville 1","Australia","AUS","Queensland","Whitsunday","3 km N Scottville",-20.6119995,147.8240051,"EPSG:4326",125,0.000166666666666667,"20 36.720 S","147 49.440 E","degrees decimal minutes","EPSG:4326","QLDDAF",11,0,7,0,8,23,50,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Collinsville_2001-04-06_b","Collinsville_2001-04-06","2001-04-06/2001-04-07",96,97,2001,4,6,"2001-04-06 2001-04-07","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Collinsville","Collinsville 2","Australia","AUS","Queensland","Whitsunday","7 km W Scottville",-20.5918331,147.8845062,"EPSG:4326",125,0.000166666666666667,"20 35.510 S","147 53.070 E","degrees decimal minutes","EPSG:4326","QLDDAF",105,0,87,0,0,146,0,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Collinsville_2001-05-07_a","Collinsville_2001-05-07","2001-05-07/2001-05-08",127,128,2001,5,7,"2001-05-07 2001-05-08","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Collinsville","Collinsville 1","Australia","AUS","Queensland","Whitsunday","3 km N Scottville",-20.6119995,147.8240051,"EPSG:4326",125,0.000166666666666667,"20 36.720 S","147 49.440 E","degrees decimal minutes","EPSG:4326","QLDDAF",8,0,5,0,2,36,0,4,0,0,0,0,0,0,0
